"('mid',)","('averageRating',)","('numVotes',)"
tt0995718,7.3,5073
tt0995739,6.7,3020
tt0995740,7.3,7394
tt0995747,7.2,3388
tt0995752,3.9,5277
tt0995757,5.2,1463
tt0995827,4.4,1147
tt0995829,7.0,14104
tt0995840,2.4,1662
tt0995845,4.5,4831
tt0995850,6.5,1208
tt0995851,6.4,4970
tt0995854,5.8,1070
tt0995868,7.1,18006
tt0996435,6.3,2063
tt0996605,7.0,9544
tt0996661,6.9,2141
tt0996930,7.0,3263
tt0996934,5.6,2429
tt0996948,6.9,1935
tt0996966,7.6,4333
tt0996967,6.0,5105
tt0996979,5.6,8815
tt0996982,7.2,2820
tt0997035,7.0,1835
tt0997047,4.3,15983
tt0997057,7.2,1457
tt0997084,6.4,1502
tt0997088,7.7,1498
tt0997147,6.3,3756
tt0997152,6.4,54470
tt0997157,6.7,1037
tt0997184,7.3,1224
tt0997188,6.8,2428
tt0997229,6.6,1814
tt0997246,7.9,10394
tt0997263,6.4,2515
tt0997274,7.4,1958
tt0997282,5.1,1884
tt0999864,6.4,2147
tt0999872,6.4,2576
tt0999913,5.8,33989
tt1000095,5.9,2565
tt10002654,7.1,1010
tt10003008,5.7,26580
tt10006006,5.4,6641
tt1000774,5.7,121057
tt10008784,6.9,5307
tt10009030,5.8,3051
tt10011228,5.3,2041
tt10011336,6.3,1531
tt10011448,8.0,2098
tt10011508,7.3,1907
tt1001508,6.4,169628
tt1001526,7.3,249472
tt10015286,8.3,2629
tt1001548,4.6,1262
tt1001562,3.4,6318
tt10016180,6.3,90810
tt10017956,6.9,3823
tt10023022,5.6,4257
tt10023024,4.7,10012
tt10023286,6.2,5012
tt1002536,6.5,1464
tt1002539,6.4,1104
tt1002561,4.8,1199
tt1002563,5.7,3490
tt1002567,6.7,4625
tt1002964,6.6,1347
tt1002966,5.9,4831
tt1002992,4.7,2120
tt1003005,4.4,1569
tt1003010,5.8,1691
tt1003023,6.4,1182
tt1003034,6.3,6782
tt1003052,6.3,3545
tt1003080,5.4,2420
tt10037014,5.9,6842
tt10039344,5.4,34995
tt10043660,5.5,1097
tt10045434,7.0,2117
tt10047958,5.3,4532
tt10050766,7.7,1469
tt10050782,7.1,1293
tt10054316,4.3,2061
tt10055028,7.4,1071
tt10055770,7.2,1731
tt10059518,6.0,62780
tt10060094,5.6,17652
tt10062556,5.3,24081
tt10062614,5.4,4263
tt10065694,5.7,24947
tt10068916,8.1,2865
tt10069166,6.7,1602
tt1006926,7.3,1858
tt1007018,5.5,3554
tt1007028,6.6,176470
tt1007029,6.4,107873
tt1007032,3.9,1328
tt10077034,4.1,2518
tt10077544,6.5,1520
tt10077998,6.5,1062
tt1007950,5.5,1271
tt1008010,6.2,1580
tt1008017,6.1,3000
tt10081762,6.2,4137
tt10083174,4.3,1063
tt10083340,7.0,26804
tt10083640,7.5,25820
tt10084190,6.1,2344
tt10085338,5.6,1469
tt1009017,5.6,8780
tt10091530,4.9,2693
tt10091696,4.7,1624
tt10092752,5.2,2538
tt10095336,6.8,1573
tt10095582,7.2,24939
tt10096842,4.7,4828
tt10097544,5.8,1473
tt10098288,4.4,9816
tt1010048,8.0,829396
tt1010055,6.0,1920
tt10101702,6.9,3272
tt10102350,3.3,1002
tt1010265,6.7,2272
tt1010271,6.0,18594
tt1010422,6.6,2681
tt1010435,6.7,1674
tt1010445,3.6,1352
tt10110614,6.9,3402
tt10115562,6.1,1881
tt10117768,6.8,1022
tt10121372,8.2,1161
tt10121392,4.4,40067
tt10123970,6.3,1202
tt10126136,4.3,5178
tt10126434,5.7,3730
tt1012729,6.2,2058
tt10127562,6.5,2754
tt10127684,6.1,8381
tt1012804,6.7,20922
tt10131024,6.4,4871
tt10132196,2.4,3139
tt10133066,9.0,1136
tt10133300,8.2,1329
tt1013607,7.0,3264
tt1013743,6.3,190922
tt1013752,6.6,280334
tt1013753,7.6,170844
tt1013856,6.2,1726
tt1013860,5.1,15105
tt10143498,6.3,1847
tt10145122,6.7,5141
tt1014672,7.6,11775
tt10147382,6.4,1747
tt10147546,7.5,6938
tt1014759,6.4,403919
tt1014762,8.5,22253
tt1014763,6.4,70079
tt1014774,7.1,2292
tt1014775,3.9,24042
tt1014806,6.3,5424
tt1014809,7.0,6117
tt10148118,4.7,3619
tt10149868,5.5,5085
tt10151054,5.4,3021
tt10151260,7.2,2200
tt1015246,7.9,1108
tt10152736,6.2,30001
tt1015471,6.1,2132
tt1015474,4.7,6455
tt10155932,4.3,38966
tt10156112,7.4,1024
tt1015971,7.7,1138
tt1015976,5.3,3381
tt1016075,5.0,16404
tt1016090,5.1,2060
tt10161238,6.1,1050
tt1016159,5.8,1443
tt1016164,7.1,2211
tt10161886,5.9,26268
tt1016205,6.7,2652
tt1016241,4.0,1053
tt1016268,7.6,18227
tt1016290,7.0,8129
tt1016301,6.7,21231
tt1016307,7.0,1585
tt1016321,6.7,2898
tt10168672,4.7,1551
tt1017428,7.3,1680
tt1017451,6.5,48415
tt1017456,6.7,14380
tt1017460,5.8,96569
tt1017464,5.4,7722
tt10182822,6.7,5777
tt10183816,5.3,16514
tt10187208,6.7,20524
tt1018764,7.2,1838
tt1018765,6.1,22041
tt10187680,6.8,4712
tt10187686,7.8,1166
tt1018785,6.2,28845
tt1018818,6.2,15882
tt10189300,7.4,1349
tt10189514,9.3,107949
tt10192566,4.9,3197
tt10192704,6.7,2243
tt1019452,7.0,140442
tt10195452,6.9,3342
tt10195614,4.4,1429
tt10196140,6.5,1181
tt10196142,4.6,2149
tt10196398,6.7,4549
tt10196464,7.5,5147
tt10199586,6.7,9200
tt10199590,7.6,23669
tt10199640,7.2,10683
tt10199664,7.2,1275
tt10199670,4.6,1066
tt10199914,6.8,14725
tt10199974,8.3,4476
tt1020055,5.7,9284
tt1020072,7.5,90617
tt10204366,6.7,1391
tt10204940,7.3,2152
tt1020530,6.8,82814
tt1020543,5.9,9244
tt1020558,6.3,81876
tt1020773,7.2,23865
tt10208194,6.7,2415
tt10208198,6.9,12048
tt1020885,5.1,20047
tt1020937,7.4,7176
tt1020938,7.0,7170
tt1020955,6.1,2115
tt1020956,6.5,2678
tt1020972,7.5,1853
tt1020978,5.4,1436
tt1021004,6.6,5253
tt10213380,6.6,1125
tt10214826,8.5,12446
tt10215424,7.0,1619
tt10217550,7.3,2127
tt10218664,6.2,1975
tt10218912,7.6,5786
tt10223460,6.1,16007
tt1022603,7.7,498833
tt1022606,7.0,3126
tt10228134,5.6,28133
tt10228168,6.7,6606
tt10228204,6.3,1107
tt1022883,4.7,2570
tt10229558,6.1,14974
tt10229598,7.4,2234
tt10230404,4.3,5097
tt10230414,6.8,7287
tt10230422,5.8,5523
tt10230426,5.2,19595
tt10230436,7.5,1284
tt10230994,5.6,24649
tt1023111,6.6,100092
tt1023114,7.3,115005
tt1023347,1.6,1611
tt1023441,6.3,6628
tt1023481,6.2,86493
tt1023490,7.3,17559
tt1023500,6.0,21942
tt10235600,3.5,1193
tt10235718,4.8,1934
tt10239930,4.0,1284
tt1024255,6.1,55151
tt10243678,6.5,4653
tt10243992,6.2,8544
tt10244008,5.6,1658
tt1024648,7.7,601267
tt1024715,6.4,32427
tt1024733,6.3,3389
tt1024744,5.4,3121
tt10247678,4.3,3942
tt1024855,5.2,1155
tt1024942,7.2,4824
tt1024943,6.8,42223
tt1024964,7.8,1184
tt10249780,7.3,1220
tt1025100,5.7,109217
tt10251434,7.4,1546
tt10253466,5.6,2641
tt10253816,6.7,1131
tt10256570,6.7,2034
tt10260042,7.0,1576
tt10260692,5.4,1304
tt10262380,5.9,3431
tt10262648,7.4,4999
tt10263320,3.3,8722
tt10264340,2.5,5597
tt10265034,6.6,8979
tt10272386,8.3,127461
tt10272534,6.3,4007
tt10274284,6.5,7816
tt10276470,6.1,12609
tt1027658,6.7,1693
tt1027683,3.8,1914
tt1027718,6.2,101826
tt1027747,4.9,2668
tt1027762,5.7,3352
tt1027820,5.6,4778
tt1027862,6.1,18543
tt10279362,5.9,6434
tt10280276,4.2,72983
tt10280296,8.8,36807
tt10283902,6.3,2630
tt1028528,7.0,284385
tt1028532,8.1,274739
tt1028576,7.2,28078
tt1028581,5.4,1822
tt10287954,7.0,19437
tt10288566,7.7,136550
tt10289996,7.4,1325
tt1029120,6.4,12668
tt1029134,6.0,5404
tt1029172,8.2,2414
tt1029231,5.4,22411
tt1029234,7.0,90746
tt1029235,7.3,27905
tt1029241,5.2,5731
tt10293406,6.9,125170
tt1029360,4.9,57491
tt10295212,8.9,113741
tt10300570,8.7,1141
tt10303324,4.1,11665
tt10303430,5.5,7910
tt10303892,4.7,1577
tt10305616,6.0,1022
tt10306228,6.9,1757
tt10307440,6.0,8580
tt10307724,5.4,3219
tt10308928,4.5,10297
tt10309552,5.4,4108
tt10309902,6.8,26630
tt10309906,5.9,9233
tt10310140,5.9,23665
tt10310222,6.3,1660
tt1031241,6.7,5012
tt1031243,5.2,1051
tt10312668,8.5,2874
tt1031280,6.1,36633
tt10314450,5.9,15866
tt10319486,4.3,4979
tt1031951,6.7,1084
tt1031969,6.2,38298
tt10320050,7.1,5678
tt10322274,7.5,20748
tt10324122,5.0,5066
tt10324144,8.2,29558
tt10327252,5.4,27056
tt1032751,6.3,26227
tt1032755,7.3,247395
tt1032763,5.4,2141
tt10327712,6.0,1079
tt1032815,5.3,34930
tt1032817,6.4,3801
tt1032819,6.2,14621
tt1032821,7.4,12570
tt1032825,6.3,19200
tt1032846,7.9,59300
tt1032854,7.1,1582
tt1032856,7.5,13439
tt10329134,7.3,5415
tt10329566,6.1,2553
tt10329614,6.0,12374
tt10329842,4.7,4822
tt10332588,6.1,9580
tt10332672,5.9,1618
tt10332854,3.7,1045
tt10333426,5.3,16875
tt10333912,6.3,12472
tt10334148,5.4,6103
tt10334410,6.1,1102
tt10334456,7.3,1547
tt10334602,7.2,1622
tt1033467,7.7,1612
tt1033483,6.4,9576
tt1033575,7.3,239553
tt1033643,6.1,173697
tt10339052,6.1,3172
tt1034032,5.7,133778
tt1034053,8.1,1802
tt10341034,7.2,4512
tt10342228,6.0,6091
tt10342730,5.2,45983
tt10342914,5.8,3662
tt1034302,5.9,4708
tt1034303,7.2,145615
tt1034305,3.1,1601
tt1034306,6.0,5629
tt1034311,5.4,1508
tt1034314,5.9,93523
tt1034320,4.2,4205
tt1034324,6.5,1605
tt1034325,7.1,7783
tt1034331,6.0,87568
tt1034385,6.0,15173
tt1034389,6.2,69150
tt1034415,6.7,72555
tt1034419,7.0,1741
tt1034427,6.8,2655
tt1034449,4.6,2409
tt10344522,6.5,5030
tt10345590,5.8,4869
tt10350626,5.3,34231
tt10350922,2.4,56306
tt1035498,5.2,1107
tt1035729,6.6,1152
tt1035730,7.0,6505
tt1035736,6.7,40238
tt10358022,5.7,2218
tt10358198,5.0,7483
tt10360772,6.2,3271
tt10360862,6.9,5077
tt10362466,5.3,28702
tt10366460,8.1,58581
tt10366514,6.2,2116
tt10366574,7.3,1823
tt10370116,8.5,3017
tt1037033,6.2,3808
tt10370380,7.2,2949
tt10370710,7.9,24321
tt10370822,5.6,1707
tt10370932,7.8,2211
tt1037116,6.9,1559
tt1037156,6.8,4038
tt1037163,7.0,2495
tt1037218,6.8,12417
tt1037222,4.7,1259
tt1037228,6.6,1513
tt10375106,6.6,3397
tt10375682,6.9,1245
tt1037705,6.8,310555
tt1037850,7.5,8433
tt1038011,3.7,1717
tt1038043,6.8,10030
tt1038072,3.5,2772
tt10380900,6.8,1630
tt10381014,6.5,2014
tt1038110,6.9,1357
tt10384744,7.2,10272
tt1038685,3.1,4302
tt1038686,5.2,103809
tt1038693,7.1,3157
tt1038915,6.1,1670
tt1038919,5.5,126101
tt1038971,5.4,2084
tt1038988,7.4,175422
tt10394738,7.7,7727
tt1039647,8.2,7748
tt1039652,7.0,5529
tt1039889,6.2,2097
tt1039952,7.3,3202
tt1039960,7.8,6525
tt1039969,7.0,1101
tt1039989,5.4,2743
tt1039995,5.9,2521
tt10404944,6.9,8587
tt10407272,6.6,3743
tt10409498,7.0,5178
tt10413566,5.8,3360
tt10415494,9.5,1133
tt10415600,7.5,1009
tt1041753,5.4,1942
tt1041804,4.1,3854
tt1041829,6.7,317704
tt10418630,7.0,1295
tt10418662,4.8,20157
tt10420532,7.1,2732
tt1042424,6.7,3377
tt1042497,5.2,2431
tt1042499,5.4,2541
tt10425640,5.2,1245
tt10426916,6.4,1728
tt10428246,4.3,2045
tt1042877,7.0,21423
tt10430850,6.3,2511
tt10431010,7.5,1602
tt10431500,8.2,46174
tt10431572,6.4,1335
tt10434142,6.4,2100
tt1043451,6.1,7634
tt1043635,5.0,2370
tt1043726,4.2,54194
tt1043800,6.3,1814
tt1043835,6.3,2329
tt1043838,4.6,3947
tt1043842,7.0,9598
tt1043844,4.9,2243
tt1043852,6.9,1555
tt1043860,6.1,1655
tt10441806,5.6,5257
tt10441958,5.8,1698
tt10443252,7.4,2086
tt10443808,7.1,2066
tt10443846,8.0,3874
tt10446930,4.8,1113
tt10449052,5.2,1016
tt10451312,5.2,1568
tt10451852,6.8,6550
tt10451914,5.4,40956
tt10452466,7.1,2000
tt10452480,7.6,1833
tt1045642,7.1,1511
tt1045655,3.9,9735
tt1045658,7.7,694299
tt1045670,7.0,39256
tt10456740,6.3,9091
tt10457128,6.9,8102
tt1045772,6.6,94870
tt1045778,4.9,96824
tt1046163,5.8,44058
tt1046171,4.5,2326
tt1046173,5.7,206779
tt1046183,7.0,3347
tt10462646,5.7,2962
tt10463030,5.5,5360
tt10468636,6.8,2251
tt10469118,8.7,1299
tt1046930,3.9,1096
tt1046936,5.1,1563
tt10469384,7.3,1349
tt1046947,6.6,21312
tt10469804,6.0,1347
tt1046997,6.1,18525
tt1047007,7.9,3983
tt1047011,7.0,7636
tt1047102,3.7,1265
tt10472102,5.6,6461
tt10472884,8.3,4007
tt1047449,3.4,2202
tt1047459,8.0,1093
tt1047490,6.5,2657
tt1047494,4.4,6869
tt1047540,6.0,25767
tt10477558,7.4,4280
tt1047832,5.5,2848
tt1048144,5.0,1201
tt1048147,6.5,1177
tt1048171,7.4,6228
tt1048174,6.6,4250
tt10481868,3.4,15858
tt10482504,6.6,3889
tt10483386,6.3,9388
tt10492998,6.7,2491
tt1049400,7.5,1681
tt1049402,6.7,12951
tt1049405,6.2,6064
tt1049413,8.3,1003689
tt10495746,7.9,1175
tt10497826,6.1,1114
tt10498588,6.8,2410
tt10498810,2.3,1247
tt1049956,5.4,1115
tt1050001,3.8,1510
tt1050002,5.7,2019
tt1050160,5.9,10141
tt10505316,7.6,1153
tt1050739,4.9,1458
tt10508258,6.2,1200
tt10508838,6.2,3991
tt10514222,6.9,49627
tt10515086,8.3,9510
tt10515340,4.9,3340
tt10515526,7.7,17033
tt10515926,6.0,2372
tt10515988,5.2,8991
tt10516086,5.8,1884
tt10516176,6.2,1041
tt1051904,6.3,86861
tt1051906,7.1,211132
tt1051907,7.8,22090
tt10519182,4.2,1897
tt1051981,4.0,3155
tt1052040,4.5,3009
tt10521092,7.1,24897
tt10521144,5.7,7939
tt10521814,6.5,2842
tt10524262,7.1,1672
tt10525672,7.1,5628
tt10528948,5.0,1180
tt10530176,7.1,28694
tt10530286,6.1,1072
tt10532840,7.4,2291
tt1053424,6.3,105285
tt10534500,9.1,11941
tt10534996,7.4,1675
tt1053810,6.2,44562
tt1053859,4.6,18373
tt1053880,3.8,1565
tt10539608,5.6,80864
tt10540242,4.8,2250
tt1054113,6.2,2915
tt1054115,5.1,4220
tt1054116,6.3,2048
tt1054122,6.6,5396
tt10543680,5.7,4609
tt10545076,8.3,1398
tt10545484,8.2,5441
tt1054580,7.3,13154
tt1054588,7.0,17074
tt1054606,6.8,148146
tt1054631,4.6,2257
tt1054677,7.2,1586
tt10549312,4.5,3097
tt10550884,6.2,2981
tt10551118,3.9,1051
tt10551608,8.0,2877
tt10551904,5.8,1115
tt1055292,6.5,129893
tt1055300,6.3,4847
tt10553210,3.7,1981
tt1055369,6.0,400561
tt10554232,8.9,80451
tt10556022,6.3,7197
tt10556036,7.8,1561
tt10556320,5.2,1920
tt1056067,6.4,1554
tt10563420,5.6,1613
tt1056416,5.7,1560
tt1056437,6.7,5557
tt1056467,2.8,1062
tt10569922,4.0,3506
tt1057500,7.3,157137
tt1057581,5.5,3872
tt10579952,8.0,68180
tt10579992,6.4,1351
tt1058008,5.1,1869
tt1058017,6.4,138186
tt1058601,5.9,1511
tt1058743,5.0,1133
tt10589914,6.3,2419
tt10590458,3.3,1121
tt10590530,6.3,1247
tt10592082,7.4,1310
tt10594792,6.0,1580
tt1059786,6.6,184678
tt1059836,5.8,11196
tt1059887,4.2,3103
tt1059925,6.1,9957
tt1059950,6.6,1272
tt1059955,7.7,6573
tt1059969,6.7,2653
tt1059980,5.0,1204
tt10600398,4.8,14147
tt1060249,2.0,2561
tt1060255,6.5,5022
tt1060256,6.5,3754
tt1060277,7.0,389993
tt10605812,6.0,2964
tt10608668,7.4,1514
tt10611372,7.0,2221
tt10612922,7.1,30875
tt10613992,7.2,1101
tt10618286,6.8,70367
tt10620868,6.3,36262
tt10621032,6.9,2788
tt10622790,6.2,1520
tt10623524,8.2,2762
tt10627352,5.8,1656
tt10627548,5.2,2650
tt10627584,6.8,13807
tt10627720,7.4,7275
tt1063056,5.6,7521
tt1063111,5.3,1252
tt10632744,6.7,1071
tt10633454,4.7,1140
tt10633456,7.5,71947
tt10635042,7.0,1175
tt1063669,7.6,107483
tt10642834,7.2,4861
tt10644282,5.8,2356
tt10645682,4.2,1581
tt1064744,5.3,6075
tt10648440,7.0,5619
tt10648714,5.0,8348
tt10649016,6.8,3660
tt1064931,6.5,7044
tt1064932,7.1,41493
tt1064953,5.8,1768
tt1065073,7.9,349031
tt1065106,4.6,3479
tt1065318,7.1,3232
tt1065329,3.9,1095
tt1065332,6.1,1809
tt10656188,6.5,2050
tt10661180,5.7,2483
tt10661710,6.9,3584
tt10661848,6.1,11487
tt10662234,5.3,1283
tt10662450,2.6,1609
tt10665338,5.6,67004
tt10670442,6.6,1125
tt1067086,6.9,1199
tt1067106,6.8,112458
tt10671436,7.3,1299
tt10674930,2.9,1012
tt10675136,5.2,2920
tt10675724,5.3,6501
tt1067583,6.9,115121
tt10675966,6.2,3807
tt10676012,6.3,23513
tt10676902,5.8,1113
tt1067733,6.9,9883
tt1067765,6.1,17616
tt1067773,5.4,3966
tt1067774,5.8,44035
tt1067920,7.5,2317
tt10682266,5.2,47099
tt1068242,5.8,48406
tt1068641,6.8,19922
tt1068646,7.5,35113
tt1068649,7.6,20247
tt1068664,6.3,1216
tt1068669,6.4,1714
tt1068678,6.3,12573
tt1068680,6.8,353605
tt10687070,8.5,6483
tt10687158,7.6,1795
tt10687506,6.8,10421
tt1068773,7.6,2414
tt1068953,6.4,7939
tt1068956,8.4,9286
tt1068961,5.9,1800
tt10691162,5.3,14455
tt1069238,8.0,51361
tt10692788,7.3,1692
tt10692888,6.9,2931
tt10692994,5.7,1076
tt10695464,5.7,1306
tt10696784,6.6,54928
tt10696896,6.6,34756
tt10698174,6.5,6897
tt10699348,5.8,1352
tt10699362,6.9,2841
tt10701458,4.2,1216
tt10702148,6.9,3689
tt10702760,8.3,2178
tt10703826,7.1,1137
tt10706602,8.1,11473
tt1070858,6.8,1469
tt1070874,7.8,168358
tt1070887,6.5,1749
tt10709232,6.5,1933
tt10709404,6.2,1395
tt10710246,8.1,4051
tt10711648,7.0,2929
tt1071228,7.0,1132
tt10713340,5.2,2081
tt10714856,6.3,10548
tt10715194,5.3,1215
tt10715446,4.6,1091
tt10717738,8.0,6580
tt1071804,6.8,21597
tt1071812,7.3,7851
tt1071815,6.4,3911
tt1071875,4.3,117104
tt1071880,5.9,2701
tt10719958,4.3,1135
tt1072438,5.5,1929
tt10726604,6.1,1434
tt1072748,5.4,33384
tt1072754,4.9,2156
tt10728764,6.5,4030
tt1073105,5.7,46675
tt10731264,6.0,3460
tt10731386,7.1,1796
tt10731748,5.1,2544
tt10731768,5.5,29821
tt1073223,7.6,2259
tt1073241,7.2,37793
tt10733228,6.5,36163
tt10734864,4.4,1593
tt10734928,7.2,1355
tt1073498,2.8,107158
tt10735202,7.7,3284
tt1073535,6.4,1172
tt10735686,7.2,1174
tt10736336,6.8,1125
tt10736580,5.5,6342
tt1073673,6.1,1171
tt10738536,7.0,1309
tt10738782,6.8,1184
tt10738906,5.4,1512
tt10739666,5.1,15096
tt10741542,6.8,10809
tt1074191,5.9,2320
tt1074213,6.1,5056
tt1074214,5.1,3241
tt10743534,5.6,1221
tt1074638,7.8,680545
tt1074929,6.3,3344
tt10749786,6.8,1833
tt10750020,5.8,1486
tt1075110,7.3,10574
tt1075113,5.8,6806
tt1075114,6.9,3022
tt10751548,8.6,1043
tt10752004,6.3,47513
tt1075417,5.7,58939
tt1075419,6.9,12453
tt10756134,3.8,2255
tt10756374,5.0,3607
tt1075747,4.7,58352
tt1075749,4.8,1980
tt10761694,5.7,3844
tt1076251,6.0,1054
tt10763618,7.1,3701
tt10763820,5.6,16074
tt10763826,6.7,1365
tt10765852,8.7,1416
tt10766468,8.7,1911
tt10767168,6.6,5647
tt10767426,6.6,2943
tt10768678,7.5,1307
tt1077026,5.5,1443
tt1077089,7.1,1397
tt1077091,5.9,4127
tt1077094,7.1,1261
tt1077097,5.4,2459
tt1077248,7.9,12244
tt1077258,7.1,207688
tt1077262,7.3,6210
tt10772662,5.7,3501
tt10773090,6.2,7007
tt10773114,7.4,1101
tt1077368,6.2,261054
tt10778840,5.9,2197
tt1078188,7.6,37524
tt1078588,7.4,92651
tt1078600,5.8,1669
tt1078885,4.4,3702
tt1078912,6.0,190640
tt1078931,4.5,1069
tt1078940,5.5,106965
tt1079360,4.8,2088
tt10793644,5.8,6917
tt1079372,3.6,1017
tt10796286,7.3,4239
tt1079968,4.6,1874
tt1079980,4.7,1120
tt1080012,6.2,1088
tt1080016,6.9,238710
tt10800758,5.8,1205
tt10804178,7.0,2424
tt10805432,6.7,2934
tt10806040,7.8,12204
tt1080716,7.5,1200
tt10808832,6.1,10299
tt10814876,6.1,1131
tt10816484,6.9,3669
tt10816510,7.2,1703
tt10817348,3.7,1582
tt1081929,6.9,1697
tt1081935,6.9,7437
tt1082007,5.6,1170
tt1082009,6.9,2960
tt1082064,3.9,1189
tt1082577,5.2,2579
tt1082599,4.8,3317
tt1082601,5.5,32978
tt1082807,6.1,49374
tt1082853,5.9,17634
tt1082868,6.0,72832
tt1082886,6.9,30516
tt10831086,5.8,3154
tt10832274,7.0,1819
tt1083452,7.4,91519
tt1083456,6.1,43760
tt1083462,5.1,5908
tt10834986,7.9,2044
tt10838180,5.7,203189
tt1084019,6.9,1521
tt10840884,7.6,5589
tt10841088,5.5,1536
tt10843306,5.3,6694
tt10843814,3.8,1004
tt10845262,7.5,1902
tt1084950,6.7,48896
tt1084955,5.6,2566
tt1084972,6.7,23805
tt10851618,8.1,1641
tt1085382,5.9,1116
tt1085492,4.6,18350
tt1085496,5.4,1610
tt1085507,6.7,5865
tt1085515,5.8,3156
tt10856726,6.3,4377
tt1085779,5.7,23243
tt1085799,7.1,2072
tt1085862,6.2,3334
tt1086064,5.9,43755
tt1086216,5.7,6528
tt10867504,9.0,1118
tt1086772,6.5,128861
tt1086841,4.2,1347
tt10869474,7.6,1326
tt10872600,8.7,489408
tt1087458,4.3,1345
tt1087461,4.6,11855
tt1087474,2.5,1973
tt10875068,6.0,1195
tt1087524,4.8,1340
tt1087527,6.6,3349
tt10875678,6.5,1358
tt1087578,7.9,15715
tt1087832,4.5,1315
tt1087841,4.7,1003
tt1087842,5.2,6628
tt1087853,4.5,3395
tt1087856,3.4,2123
tt1087890,6.8,6264
tt10879920,7.0,1167
tt10880402,6.0,1390
tt10883004,6.7,7133
tt10883124,6.8,1150
tt10883302,6.8,3231
tt10883506,7.6,7654
tt10885444,2.2,9497
tt10886166,3.4,73774
tt10887902,5.6,3138
tt10888594,1.9,175210
tt10888708,5.6,10039
tt10888824,6.8,2861
tt10893170,5.3,3185
tt10895556,7.9,10171
tt10895576,8.1,36548
tt10895780,5.8,1203
tt10896398,5.2,1908
tt10896634,6.5,4185
tt10899402,6.1,5382
tt10901588,7.5,3489
tt1090646,5.0,1296
tt1090671,4.9,3313
tt1090680,6.8,1215
tt1091191,7.5,280824
tt1091207,7.0,2978
tt1091229,4.2,8500
tt10914342,8.2,1476
tt10914452,4.8,4088
tt10915060,6.7,3874
tt10915286,7.6,13921
tt10916102,7.3,3449
tt1091617,3.8,12033
tt1091722,6.8,158501
tt1091751,5.5,4142
tt1091863,7.1,1042
tt10919132,8.4,3434
tt10919240,8.3,11954
tt10919380,6.3,51964
tt1091992,6.0,1099
tt1092002,5.2,1075
tt1092005,5.1,7802
tt1092007,7.7,1131
tt1092011,5.0,8934
tt1092016,7.2,7243
tt10920190,4.8,3376
tt1092019,7.1,3345
tt1092021,7.5,2646
tt1092026,7.0,247774
tt1092082,6.4,8299
tt10925852,5.9,1063
tt1092633,5.7,21472
tt1092634,6.4,9679
tt10927554,6.6,2104
tt10930586,3.6,8268
tt10932100,7.8,1026
tt1093352,6.5,1331
tt1093357,4.9,60743
tt10933680,5.8,4112
tt1093369,6.0,6841
tt1093370,7.9,51493
tt1093382,6.8,1184
tt10934196,6.6,2897
tt10937434,6.2,4767
tt10937670,6.2,1607
tt1093824,7.7,18303
tt1093842,7.6,5227
tt1093906,3.2,1989
tt1093908,5.8,77415
tt10941528,5.5,2365
tt1094241,7.0,2638
tt1094275,7.0,1632
tt1094278,7.0,2082
tt1094295,5.9,1936
tt10944486,4.7,3762
tt10944596,6.7,3378
tt10944760,6.6,33794
tt10945274,6.4,1618
tt1094594,8.5,8146
tt1094627,7.2,2158
tt1094666,6.9,1793
tt1094668,6.0,1419
tt10946934,6.5,1401
tt10948718,7.2,7354
tt10949778,5.5,4180
tt1095174,5.6,23169
tt1095217,6.6,76527
tt10952782,5.5,4212
tt1095421,7.6,1253
tt1095423,5.7,2868
tt1095427,6.8,1030
tt1095442,7.3,5848
tt10954652,5.8,87009
tt10955148,6.2,2965
tt10955578,4.7,1024
tt10958102,5.9,4183
tt10958282,6.4,1488
tt10962368,5.3,29416
tt10964430,6.7,26047
tt10964468,6.1,9188
tt10964530,6.4,5980
tt10969656,5.6,1195
tt1096997,5.0,2162
tt1097000,4.6,2542
tt1097013,5.7,10583
tt1097239,7.7,3466
tt1097256,7.9,1362
tt10973118,6.1,3397
tt10975520,7.1,1122
tt10975604,6.1,2604
tt10976066,5.6,1315
tt1097643,6.8,11232
tt10978398,5.6,3400
tt10981012,7.5,1979
tt10981304,7.0,1223
tt1098226,7.3,2637
tt1098327,2.6,73383
tt1098356,5.1,5925
tt10986222,7.5,16595
tt10991188,5.2,3041
tt1099196,6.9,2871
tt1099212,5.3,450951
tt1099227,5.6,3045
tt10993566,6.6,9400
tt10994688,5.2,3325
tt1100048,7.1,4818
tt1100051,5.0,7287
tt1100053,5.1,6304
tt1100089,7.0,140722
tt1100119,4.8,7365
tt11003218,7.0,57729
tt11003228,5.1,1163
tt11007444,6.9,2230
tt11010144,4.5,1249
tt1101026,6.7,8100
tt11012066,3.6,15820
tt11013434,6.5,2325
tt11013572,6.5,1715
tt11015214,7.0,5986
tt1101665,7.4,4351
tt1101675,6.6,1710
tt11020728,6.0,1067
tt11023888,8.5,1900
tt11023922,7.5,1196
tt11024272,5.8,36357
tt11024580,6.7,2070
tt11026788,8.8,1063
tt11027830,7.0,25280
tt11027850,4.5,1431
tt11028768,6.6,2139
tt1103153,5.4,90784
tt1103192,6.4,2038
tt11032374,8.3,49650
tt1103256,4.2,3512
tt1103273,5.6,3708
tt1103275,7.0,39833
tt11033952,7.8,1797
tt1103963,7.1,2064
tt1103982,5.5,16559
